Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
41,"[('medium_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel')]",189,35,0.18518518518518517,342,35,0.1023391812865497,0.1318267419962335,189,14,0.07407407407407407
42,"[('medium_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel')]",322,169,0.5248447204968945,342,169,0.49415204678362573,0.5090361445783133,322,164,0.5093167701863354
43,"[('high_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel')]",1125,283,0.25155555555555553,342,283,0.827485380116959,0.38582140422631217,1125,832,0.7395555555555555
44,"[('high_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel')]",346,152,0.4393063583815029,342,152,0.4444444444444444,0.4418604651162791,346,154,0.44508670520231214
45,"[('high_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel')]",321,166,0.5171339563862928,342,166,0.4853801169590643,0.5007541478129713,321,157,0.48909657320872274
46,"[('low_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",2891,342,0.11833910034602076,342,342,1.0,0.21163366336633663,2891,2781,0.9619508820477344
47,"[('low_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",635,291,0.4582677165354331,342,291,0.8508771929824561,0.5957011258955988,635,502,0.7905511811023622
48,"[('low_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",139,65,0.4676258992805755,342,65,0.19005847953216373,0.2702702702702703,139,29,0.20863309352517986
49,"[('medium_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",591,242,0.40947546531302875,342,242,0.7076023391812866,0.5187566988210075,591,416,0.7038917089678511
50,"[('medium_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",406,40,0.09852216748768473,342,40,0.11695906432748537,0.10695187165775402,406,48,0.11822660098522167
51,"[('medium_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",300,29,0.09666666666666666,342,29,0.0847953216374269,0.09034267912772587,300,27,0.09
52,"[('high_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",233,131,0.5622317596566524,342,131,0.3830409356725146,0.45565217391304347,233,87,0.37339055793991416
53,"[('high_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",470,46,0.09808102345415778,342,46,0.13450292397660818,0.11344019728729962,470,73,0.15531914893617021
54,"[('high_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",1089,271,0.24908088235294118,342,271,0.7923976608187134,0.379020979020979,1089,743,0.682277318640955
55,"[('low_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel')]",3086,342,0.11085899513776337,342,342,1.0,0.19959147942807118,3086,3001,0.9724562540505509
56,"[('low_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel')]",534,311,0.5823970037453183,342,311,0.9093567251461988,0.7100456621004566,534,462,0.8651685393258427
57,"[('low_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel')]",45,37,0.8222222222222222,342,37,0.10818713450292397,0.19121447028423771,45,9,0.2
58,"[('medium_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel')]",571,232,0.4063047285464098,342,232,0.6783625730994152,0.5082146768893757,571,371,0.649737302977233
59,"[('medium_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel')]",674,72,0.10682492581602374,342,72,0.21052631578947367,0.14173228346456693,674,146,0.2166172106824926
60,"[('medium_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel')]",52,9,0.17307692307692307,342,9,0.02631578947368421,0.04568527918781726,52,1,0.019230769230769232
61,"[('high_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel')]",271,149,0.5518518518518518,342,149,0.43567251461988304,0.4869281045751634,271,118,0.4354243542435424
62,"[('high_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel')]",1141,184,0.16126205083260298,342,184,0.5380116959064327,0.24814565070802425,1141,680,0.595968448729185
63,"[('high_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel')]",380,121,0.31926121372031663,342,121,0.3538011695906433,0.3356449375866852,380,136,0.35789473684210527
64,"[('low_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType')]",271,81,0.2988929889298893,342,81,0.23684210526315788,0.2642740619902121,271,60,0.22140221402214022
65,"[('low_protein', 'HasProteinLevel'), ('lunch', 'isForMealType')]",384,114,0.296875,342,114,0.3333333333333333,0.3140495867768595,384,126,0.328125
66,"[('low_protein', 'HasProteinLevel'), ('dinner', 'isForMealType')]",204,52,0.2549019607843137,342,52,0.15204678362573099,0.19047619047619047,204,30,0.14705882352941177
67,"[('low_protein', 'HasProteinLevel'), ('snack', 'isForMealType')]",492,141,0.2865853658536585,342,141,0.41228070175438597,0.3381294964028777,492,196,0.3983739837398374
68,"[('low_protein', 'HasProteinLevel'), ('dessert', 'isForMealType')]",793,168,0.21185372005044137,342,168,0.49122807017543857,0.2960352422907489,793,364,0.45901639344262296
69,"[('low_protein', 'HasProteinLevel'), ('starter', 'isForMealType')]",710,192,0.2704225352112676,342,192,0.5614035087719298,0.36501901140684406,710,403,0.5676056338028169
70,"[('low_protein', 'HasProteinLevel'), ('brunch', 'isForMealType')]",406,74,0.18226600985221675,342,74,0.21637426900584794,0.1978609625668449,406,80,0.19704433497536947
71,"[('low_protein', 'HasProteinLevel'), ('drink', 'isForMealType')]",405,184,0.454320987654321,342,184,0.5380116959064327,0.49263721552878176,405,210,0.5185185185185185
72,"[('medium_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType')]",159,65,0.4088050314465409,342,65,0.19005847953216373,0.2594810379241517,159,30,0.18867924528301888
73,"[('medium_protein', 'HasProteinLevel'), ('lunch', 'isForMealType')]",271,41,0.15129151291512916,342,41,0.11988304093567251,0.13376835236541595,271,31,0.11439114391143912
74,"[('medium_protein', 'HasProteinLevel'), ('dinner', 'isForMealType')]",132,17,0.12878787878787878,342,17,0.049707602339181284,0.07172995780590717,132,7,0.05303030303030303
75,"[('medium_protein', 'HasProteinLevel'), ('snack', 'isForMealType')]",179,79,0.4438202247191011,342,79,0.2309941520467836,0.3038461538461538,179,47,0.26256983240223464
76,"[('medium_protein', 'HasProteinLevel'), ('dessert', 'isForMealType')]",165,116,0.703030303030303,342,116,0.3391812865497076,0.4575936883629191,165,50,0.30303030303030304
77,"[('medium_protein', 'HasProteinLevel'), ('starter', 'isForMealType')]",199,31,0.15577889447236182,342,31,0.09064327485380116,0.11460258780036968,199,16,0.08040201005025126
78,"[('medium_protein', 'HasProteinLevel'), ('brunch', 'isForMealType')]",155,39,0.25161290322580643,342,39,0.11403508771929824,0.15694164989939635,155,23,0.14838709677419354
79,"[('medium_protein', 'HasProteinLevel'), ('drink', 'isForMealType')]",37,34,0.918918918918919,342,34,0.09941520467836257,0.17941952506596304,37,8,0.21621621621621623
80,"[('high_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType')]",122,51,0.4180327868852459,342,51,0.14912280701754385,0.21982758620689652,122,20,0.16393442622950818
81,"[('high_protein', 'HasProteinLevel'), ('lunch', 'isForMealType')]",359,79,0.2200557103064067,342,79,0.2309941520467836,0.22539229671897287,359,80,0.22284122562674094
82,"[('high_protein', 'HasProteinLevel'), ('dinner', 'isForMealType')]",622,185,0.29790660225442833,342,185,0.5409356725146199,0.38421599169262716,622,299,0.4807073954983923
83,"[('high_protein', 'HasProteinLevel'), ('snack', 'isForMealType')]",168,81,0.48214285714285715,342,81,0.23684210526315788,0.3176470588235294,168,42,0.25
84,"[('high_protein', 'HasProteinLevel'), ('dessert', 'isForMealType')]",61,58,0.9508196721311475,342,58,0.1695906432748538,0.2878411910669975,61,13,0.21311475409836064
85,"[('high_protein', 'HasProteinLevel'), ('starter', 'isForMealType')]",238,61,0.25738396624472576,342,61,0.1783625730994152,0.21070811744386872,238,43,0.18067226890756302
86,"[('high_protein', 'HasProteinLevel'), ('brunch', 'isForMealType')]",213,89,0.41784037558685444,342,89,0.260233918128655,0.3207207207207207,213,70,0.3286384976525822
87,"[('high_protein', 'HasProteinLevel'), ('drink', 'isForMealType')]",9,9,1.0,342,9,0.02631578947368421,0.05128205128205127,9,1,0.1111111111111111
88,"[('low_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType')]",1177,195,0.16567544604927784,342,195,0.5701754385964912,0.2567478604344964,1177,574,0.4876805437553101
89,"[('low_protein', 'HasProteinLevel'), ('vegan', 'hasDietType')]",1210,253,0.20926385442514475,342,253,0.7397660818713451,0.3262411347517731,1210,700,0.5785123966942148
90,"[('low_protein', 'HasProteinLevel'), ('paleo', 'hasDietType')]",27,12,0.4444444444444444,342,12,0.03508771929824561,0.06504065040650407,27,4,0.14814814814814814
91,"[('low_protein', 'HasProteinLevel'), ('standard', 'hasDietType')]",752,109,0.1449468085106383,342,109,0.31871345029239767,0.1992687385740402,752,233,0.3098404255319149
92,"[('medium_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType')]",453,93,0.2052980132450331,342,93,0.2719298245614035,0.2339622641509434,453,111,0.24503311258278146
93,"[('medium_protein', 'HasProteinLevel'), ('vegan', 'hasDietType')]",225,123,0.5466666666666666,342,123,0.35964912280701755,0.4338624338624339,225,87,0.38666666666666666
94,"[('medium_protein', 'HasProteinLevel'), ('paleo', 'hasDietType')]",63,6,0.09523809523809523,342,6,0.017543859649122806,0.02962962962962963,63,1,0.015873015873015872
95,"[('medium_protein', 'HasProteinLevel'), ('standard', 'hasDietType')]",362,28,0.07756232686980609,342,28,0.08187134502923976,0.07965860597439545,362,28,0.07734806629834254
96,"[('high_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType')]",264,57,0.2159090909090909,342,57,0.16666666666666666,0.1881188118811881,264,44,0.16666666666666666
97,"[('high_protein', 'HasProteinLevel'), ('vegan', 'hasDietType')]",129,84,0.6511627906976745,342,84,0.24561403508771928,0.35668789808917195,129,40,0.31007751937984496
98,"[('high_protein', 'HasProteinLevel'), ('paleo', 'hasDietType')]",317,113,0.35646687697160884,342,113,0.3304093567251462,0.34294385432473445,317,108,0.34069400630914826
99,"[('high_protein', 'HasProteinLevel'), ('standard', 'hasDietType')]",748,165,0.22117962466487937,342,165,0.4824561403508772,0.3033088235294118,748,349,0.46657754010695185
100,"[('low_protein', 'HasProteinLevel'), ('global', 'isFromRegion')]",812,112,0.13793103448275862,342,112,0.32748538011695905,0.194107452339688,812,237,0.291871921182266
101,"[('low_protein', 'HasProteinLevel'), ('asia', 'isFromRegion')]",394,100,0.25380710659898476,342,100,0.29239766081871343,0.2717391304347826,394,121,0.30710659898477155
102,"[('low_protein', 'HasProteinLevel'), ('north_america', 'isFromRegion')]",956,114,0.1193717277486911,342,114,0.3333333333333333,0.17579028527370855,956,314,0.3284518828451883
103,"[('low_protein', 'HasProteinLevel'), ('europe', 'isFromRegion')]",713,102,0.14305750350631136,342,102,0.2982456140350877,0.1933649289099526,713,192,0.26928471248246844
104,"[('low_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion')]",238,48,0.20168067226890757,342,48,0.14035087719298245,0.16551724137931034,238,36,0.15126050420168066
105,"[('low_protein', 'HasProteinLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",149,16,0.10738255033557047,342,16,0.04678362573099415,0.06517311608961303,149,9,0.06040268456375839
106,"[('low_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion')]",235,32,0.13617021276595745,342,32,0.0935672514619883,0.11091854419410746,235,27,0.1148936170212766
107,"[('low_protein', 'HasProteinLevel'), ('africa', 'isFromRegion')]",168,35,0.20833333333333334,342,35,0.1023391812865497,0.1372549019607843,168,19,0.1130952380952381
108,"[('medium_protein', 'HasProteinLevel'), ('global', 'isFromRegion')]",210,30,0.14285714285714285,342,30,0.08771929824561403,0.10869565217391304,210,17,0.08095238095238096
109,"[('medium_protein', 'HasProteinLevel'), ('asia', 'isFromRegion')]",171,38,0.2222222222222222,342,38,0.1111111111111111,0.14814814814814814,171,25,0.14619883040935672
110,"[('medium_protein', 'HasProteinLevel'), ('north_america', 'isFromRegion')]",323,42,0.13043478260869565,342,42,0.12280701754385964,0.12650602409638553,323,41,0.12693498452012383
111,"[('medium_protein', 'HasProteinLevel'), ('europe', 'isFromRegion')]",239,35,0.14644351464435146,342,35,0.1023391812865497,0.12048192771084336,239,25,0.10460251046025104
112,"[('medium_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion')]",97,17,0.17525773195876287,342,17,0.049707602339181284,0.07744874715261958,97,5,0.05154639175257732
113,"[('medium_protein', 'HasProteinLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",71,7,0.09859154929577464,342,7,0.02046783625730994,0.03389830508474576,71,2,0.028169014084507043
114,"[('medium_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion')]",91,13,0.14285714285714285,342,13,0.038011695906432746,0.06004618937644342,91,9,0.0989010989010989
115,"[('medium_protein', 'HasProteinLevel'), ('africa', 'isFromRegion')]",95,12,0.12631578947368421,342,12,0.03508771929824561,0.05491990846681921,95,5,0.05263157894736842
116,"[('high_protein', 'HasProteinLevel'), ('global', 'isFromRegion')]",238,48,0.20253164556962025,342,48,0.14035087719298245,0.16580310880829016,238,38,0.15966386554621848
117,"[('high_protein', 'HasProteinLevel'), ('asia', 'isFromRegion')]",234,110,0.4700854700854701,342,110,0.3216374269005848,0.3819444444444445,234,84,0.358974358974359
118,"[('high_protein', 'HasProteinLevel'), ('north_america', 'isFromRegion')]",441,99,0.22448979591836735,342,99,0.2894736842105263,0.2528735632183908,441,128,0.29024943310657597
119,"[('high_protein', 'HasProteinLevel'), ('europe', 'isFromRegion')]",321,89,0.2772585669781931,342,89,0.260233918128655,0.2684766214177979,321,83,0.2585669781931464
120,"[('high_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion')]",152,45,0.29605263157894735,342,45,0.13157894736842105,0.18218623481781376,152,23,0.1513157894736842
121,"[('high_protein', 'HasProteinLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",121,30,0.24793388429752067,342,30,0.08771929824561403,0.12958963282937364,121,9,0.0743801652892562
122,"[('high_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion')]",150,34,0.22666666666666666,342,34,0.09941520467836257,0.13821138211382114,150,12,0.08
123,"[('high_protein', 'HasProteinLevel'), ('africa', 'isFromRegion')]",135,54,0.4,342,54,0.15789473684210525,0.22641509433962267,135,22,0.16296296296296298
124,"[('low_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook')]",794,80,0.10075566750629723,342,80,0.23391812865497075,0.14084507042253522,794,179,0.22544080604534006
125,"[('low_protein', 'HasProteinLevel'), ('less_than_15_mins', 'needTimeToCook')]",645,103,0.15968992248062017,342,103,0.30116959064327486,0.20871327254305977,645,172,0.26666666666666666
126,"[('low_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook')]",821,82,0.09987819732034105,342,82,0.23976608187134502,0.1410146173688736,821,199,0.24238733252131547
127,"[('low_protein', 'HasProteinLevel'), ('less_than_6_hours', 'needTimeToCook')]",338,28,0.08284023668639054,342,28,0.08187134502923976,0.08235294117647059,338,28,0.08284023668639054
128,"[('low_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook')]",733,62,0.08458390177353342,342,62,0.18128654970760233,0.11534883720930232,733,142,0.1937244201909959
129,"[('low_protein', 'HasProteinLevel'), ('more_than_6_hours', 'needTimeToCook')]",334,22,0.0658682634730539,342,22,0.06432748538011696,0.0650887573964497,334,21,0.06287425149700598
130,"[('medium_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook')]",323,30,0.09287925696594428,342,30,0.08771929824561403,0.09022556390977443,323,29,0.08978328173374613
131,"[('medium_protein', 'HasProteinLevel'), ('less_than_15_mins', 'needTimeToCook')]",195,28,0.14358974358974358,342,28,0.08187134502923976,0.1042830540037244,195,18,0.09230769230769231
132,"[('medium_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook')]",241,22,0.0912863070539419,342,22,0.06432748538011696,0.07547169811320753,241,16,0.06639004149377593
133,"[('medium_protein', 'HasProteinLevel'), ('less_than_6_hours', 'needTimeToCook')]",125,11,0.08870967741935484,342,11,0.03216374269005848,0.047210300429184546,125,4,0.032
134,"[('medium_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook')]",287,20,0.06968641114982578,342,20,0.05847953216374269,0.06359300476947535,287,19,0.06620209059233449
135,"[('medium_protein', 'HasProteinLevel'), ('more_than_6_hours', 'needTimeToCook')]",126,11,0.0873015873015873,342,11,0.03216374269005848,0.04700854700854701,126,4,0.031746031746031744
136,"[('high_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook')]",384,69,0.1796875,342,69,0.20175438596491227,0.19008264462809918,384,80,0.20833333333333334
137,"[('high_protein', 'HasProteinLevel'), ('less_than_15_mins', 'needTimeToCook')]",212,47,0.22169811320754718,342,47,0.13742690058479531,0.16967509025270758,212,33,0.15566037735849056
138,"[('high_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook')]",361,50,0.13850415512465375,342,50,0.14619883040935672,0.1422475106685633,361,52,0.1440443213296399
139,"[('high_protein', 'HasProteinLevel'), ('less_than_6_hours', 'needTimeToCook')]",188,32,0.1702127659574468,342,32,0.0935672514619883,0.12075471698113205,188,14,0.07446808510638298
140,"[('high_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook')]",419,75,0.17899761336515513,342,75,0.21929824561403508,0.19710906701708278,419,93,0.22195704057279236
141,"[('high_protein', 'HasProteinLevel'), ('more_than_6_hours', 'needTimeToCook')]",228,40,0.17543859649122806,342,40,0.11695906432748537,0.14035087719298245,228,26,0.11403508771929824
142,"[('low_protein', 'HasProteinLevel'), ('salt_product', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3344,0.9124147339699864
143,"[('low_protein', 'HasProteinLevel'), ('garlic_clove', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,2385,0.6507503410641201
144,"[('low_protein', 'HasProteinLevel'), ('water_(eurofir)', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3429,0.9356070941336971
145,"[('low_protein', 'HasProteinLevel'), ('sugar', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3231,0.8815825375170532
146,"[('low_protein', 'HasProteinLevel'), ('flour', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3151,0.8597544338335608
147,"[('low_protein', 'HasProteinLevel'), ('chicken_egg', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3199,0.8728512960436562
148,"[('low_protein', 'HasProteinLevel'), ('olive_oil', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,2518,0.6870395634379264
149,"[('low_protein', 'HasProteinLevel'), ('butter', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3250,0.8867667121418826
150,"[('low_protein', 'HasProteinLevel'), ('onion', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,2321,0.633287858117326
151,"[('low_protein', 'HasProteinLevel'), ('black_pepper_(ground)', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,2391,0.652387448840382
152,"[('low_protein', 'HasProteinLevel'), ('lemon_juice', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3350,0.9140518417462483
153,"[('low_protein', 'HasProteinLevel'), ('milk', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3096,0.8447476125511596
154,"[('low_protein', 'HasProteinLevel'), ('brown_sugar', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,3224,0.8796725784447477
155,"[('low_protein', 'HasProteinLevel'), ('tomato', 'contains')]",3665,342,0.09334061135371179,342,342,1.0,0.17074388417373937,3665,2247,0.6130968622100955
