Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
18,"[('high_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel')]",949,340,0.35864978902953587,342,340,0.9941520467836257,0.5271317829457365,949,824,0.8682824025289779
19,"[('low_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel')]",3130,341,0.10898050495365931,342,341,0.9970760233918129,0.1964851627772976,3130,2874,0.9182108626198083
20,"[('low_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel')]",466,317,0.6802575107296137,342,317,0.9269005847953217,0.7846534653465346,466,388,0.8326180257510729
21,"[('low_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel')]",69,67,0.9710144927536232,342,67,0.195906432748538,0.3260340632603406,69,50,0.7246376811594203
22,"[('medium_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel')]",772,327,0.42412451361867703,342,327,0.956140350877193,0.5876010781671159,772,651,0.8432642487046632
23,"[('medium_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel')]",335,258,0.7701492537313432,342,258,0.7543859649122807,0.7621861152141802,335,254,0.7582089552238805
24,"[('medium_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel')]",190,170,0.8947368421052632,342,170,0.49707602339181284,0.6390977443609022,190,136,0.7157894736842105
25,"[('high_protein', 'HasProteinLevel'), ('low_fiber', 'HasFiberLevel')]",1082,339,0.3135985198889917,342,339,0.9912280701754386,0.4764581869290232,1082,918,0.8484288354898336
26,"[('high_protein', 'HasProteinLevel'), ('medium_fiber', 'HasFiberLevel')]",363,283,0.7796143250688705,342,283,0.827485380116959,0.8028368794326242,363,289,0.7961432506887053
27,"[('high_protein', 'HasProteinLevel'), ('high_fiber', 'HasFiberLevel')]",347,264,0.7630057803468208,342,264,0.7719298245614035,0.7674418604651162,347,269,0.7752161383285303
28,"[('low_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel')]",2179,342,0.15695273061037174,342,342,1.0,0.2713209044030147,2179,1931,0.8861863240018357
29,"[('low_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel')]",1250,342,0.27381905524419536,342,342,1.0,0.4299182903834066,1250,1050,0.84
30,"[('low_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel')]",236,207,0.8771186440677966,342,207,0.6052631578947368,0.7162629757785467,236,182,0.7711864406779662
31,"[('medium_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel')]",348,270,0.7758620689655172,342,270,0.7894736842105263,0.7826086956521741,348,275,0.7902298850574713
32,"[('medium_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel')]",662,323,0.4879154078549849,342,323,0.9444444444444444,0.6434262948207172,662,526,0.7945619335347432
33,"[('medium_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel')]",287,237,0.8257839721254355,342,237,0.6929824561403509,0.753577106518283,287,218,0.759581881533101
34,"[('high_protein', 'HasProteinLevel'), ('low_sodium', 'HasSodiumLevel')]",241,197,0.8174273858921162,342,197,0.5760233918128655,0.6758147512864494,241,176,0.7302904564315352
35,"[('high_protein', 'HasProteinLevel'), ('medium_sodium', 'HasSodiumLevel')]",678,338,0.49852507374631266,342,338,0.9883040935672515,0.6627450980392157,678,545,0.803834808259587
36,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel')]",873,338,0.3876146788990826,342,338,0.9883040935672515,0.556836902800659,873,717,0.8213058419243986
37,"[('low_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel')]",1969,342,0.17369222955815133,342,342,1.0,0.29597576806577236,1969,1710,0.8684611477907568
38,"[('low_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel')]",561,325,0.5793226381461676,342,325,0.9502923976608187,0.7198228128460687,561,455,0.8110516934046346
39,"[('low_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel')]",1135,340,0.29955947136563876,342,340,0.9941520467836257,0.46039268788083954,1135,982,0.8651982378854626
40,"[('medium_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel')]",786,333,0.42420382165605097,342,333,0.9736842105263158,0.59094942324756,786,642,0.816793893129771
41,"[('medium_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel')]",189,179,0.9470899470899471,342,179,0.5233918128654971,0.6741996233521657,189,147,0.7777777777777778
42,"[('medium_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel')]",322,270,0.8385093167701864,342,270,0.7894736842105263,0.8132530120481928,322,266,0.8260869565217391
43,"[('high_protein', 'HasProteinLevel'), ('low_sugar', 'HasSugarLevel')]",1125,341,0.3031111111111111,342,341,0.9970760233918129,0.4648943421949557,1125,980,0.8711111111111111
44,"[('high_protein', 'HasProteinLevel'), ('medium_sugar', 'HasSugarLevel')]",346,280,0.8092485549132948,342,280,0.8187134502923976,0.813953488372093,346,280,0.8092485549132948
45,"[('high_protein', 'HasProteinLevel'), ('high_sugar', 'HasSugarLevel')]",321,266,0.8286604361370716,342,266,0.7777777777777778,0.8024132730015083,321,257,0.8006230529595015
46,"[('low_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",2891,342,0.11833910034602076,342,342,1.0,0.21163366336633663,2891,2652,0.9173296437218955
47,"[('low_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",635,332,0.5228346456692914,342,332,0.9707602339181286,0.6796315250767656,635,517,0.8141732283464567
48,"[('low_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",139,125,0.8992805755395683,342,125,0.3654970760233918,0.5197505197505198,139,91,0.6546762589928058
49,"[('medium_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",591,330,0.5583756345177665,342,330,0.9649122807017544,0.707395498392283,591,492,0.8324873096446701
50,"[('medium_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",406,277,0.6822660098522167,342,277,0.8099415204678363,0.7406417112299465,406,306,0.7536945812807881
51,"[('medium_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",300,238,0.7933333333333333,342,238,0.695906432748538,0.7414330218068537,300,226,0.7533333333333333
52,"[('high_protein', 'HasProteinLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",233,209,0.8969957081545065,342,209,0.6111111111111112,0.7269565217391304,233,185,0.7939914163090128
53,"[('high_protein', 'HasProteinLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",470,294,0.6268656716417911,342,294,0.8596491228070176,0.7250308261405672,470,349,0.7425531914893617
54,"[('high_protein', 'HasProteinLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",1089,339,0.3115808823529412,342,339,0.9912280701754386,0.4741258741258742,1089,944,0.8668503213957759
55,"[('low_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel')]",3086,342,0.11085899513776337,342,342,1.0,0.19959147942807118,3086,2861,0.9270900842514582
56,"[('low_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel')]",534,316,0.5917602996254682,342,316,0.9239766081871345,0.7214611872146118,534,413,0.7734082397003745
57,"[('low_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel')]",45,45,1.0,342,45,0.13157894736842105,0.23255813953488372,45,25,0.5555555555555556
58,"[('medium_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel')]",571,307,0.5376532399299475,342,307,0.8976608187134503,0.6725082146768894,571,445,0.7793345008756567
59,"[('medium_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel')]",674,328,0.486646884272997,342,328,0.9590643274853801,0.6456692913385828,674,539,0.7997032640949555
60,"[('medium_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel')]",52,52,1.0,342,52,0.15204678362573099,0.2639593908629442,52,37,0.7115384615384616
61,"[('high_protein', 'HasProteinLevel'), ('low_calorie', 'HasCalorieLevel')]",271,227,0.8407407407407408,342,227,0.6637426900584795,0.7418300653594772,271,212,0.7822878228782287
62,"[('high_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel')]",1141,335,0.2936021034180543,342,335,0.97953216374269,0.45178691840863106,1141,933,0.8177037686240141
63,"[('high_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel')]",380,282,0.7440633245382586,342,282,0.8245614035087719,0.782246879334258,380,300,0.7894736842105263
64,"[('low_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType')]",271,230,0.8487084870848709,342,230,0.672514619883041,0.7504078303425774,271,207,0.7638376383763837
65,"[('low_protein', 'HasProteinLevel'), ('lunch', 'isForMealType')]",384,273,0.7109375,342,273,0.7982456140350878,0.7520661157024794,384,290,0.7552083333333334
66,"[('low_protein', 'HasProteinLevel'), ('dinner', 'isForMealType')]",204,175,0.8578431372549019,342,175,0.5116959064327485,0.641025641025641,204,139,0.6813725490196079
67,"[('low_protein', 'HasProteinLevel'), ('snack', 'isForMealType')]",492,310,0.6300813008130082,342,310,0.9064327485380117,0.7434052757793765,492,397,0.806910569105691
68,"[('low_protein', 'HasProteinLevel'), ('dessert', 'isForMealType')]",793,338,0.4262295081967213,342,338,0.9883040935672515,0.5955947136563877,793,654,0.8247162673392182
69,"[('low_protein', 'HasProteinLevel'), ('starter', 'isForMealType')]",710,322,0.4535211267605634,342,322,0.9415204678362573,0.6121673003802282,710,578,0.8140845070422535
70,"[('low_protein', 'HasProteinLevel'), ('brunch', 'isForMealType')]",406,288,0.7093596059113301,342,288,0.8421052631578947,0.770053475935829,406,326,0.8029556650246306
71,"[('low_protein', 'HasProteinLevel'), ('drink', 'isForMealType')]",405,285,0.7037037037037037,342,285,0.8333333333333334,0.7630522088353413,405,317,0.782716049382716
72,"[('medium_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType')]",159,139,0.8742138364779874,342,139,0.4064327485380117,0.5548902195608783,159,109,0.6855345911949685
73,"[('medium_protein', 'HasProteinLevel'), ('lunch', 'isForMealType')]",271,225,0.8302583025830258,342,225,0.6578947368421053,0.734094616639478,271,203,0.7490774907749077
74,"[('medium_protein', 'HasProteinLevel'), ('dinner', 'isForMealType')]",132,123,0.9318181818181818,342,123,0.35964912280701755,0.5189873417721519,132,90,0.6818181818181818
75,"[('medium_protein', 'HasProteinLevel'), ('snack', 'isForMealType')]",179,165,0.9269662921348315,342,165,0.4824561403508772,0.6346153846153846,179,138,0.770949720670391
76,"[('medium_protein', 'HasProteinLevel'), ('dessert', 'isForMealType')]",165,156,0.9454545454545454,342,156,0.45614035087719296,0.6153846153846154,165,130,0.7878787878787878
77,"[('medium_protein', 'HasProteinLevel'), ('starter', 'isForMealType')]",199,176,0.8844221105527639,342,176,0.5146198830409356,0.6506469500924215,199,144,0.7236180904522613
78,"[('medium_protein', 'HasProteinLevel'), ('brunch', 'isForMealType')]",155,145,0.9354838709677419,342,145,0.4239766081871345,0.5835010060362174,155,116,0.7483870967741936
79,"[('medium_protein', 'HasProteinLevel'), ('drink', 'isForMealType')]",37,35,0.9459459459459459,342,35,0.1023391812865497,0.18469656992084432,37,25,0.6756756756756757
80,"[('high_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType')]",122,120,0.9836065573770492,342,120,0.3508771929824561,0.5172413793103448,122,90,0.7377049180327869
81,"[('high_protein', 'HasProteinLevel'), ('lunch', 'isForMealType')]",359,267,0.7437325905292479,342,267,0.7807017543859649,0.7617689015691869,359,277,0.7715877437325905
82,"[('high_protein', 'HasProteinLevel'), ('dinner', 'isForMealType')]",622,318,0.5120772946859904,342,318,0.9298245614035088,0.6604361370716512,622,504,0.8102893890675241
83,"[('high_protein', 'HasProteinLevel'), ('snack', 'isForMealType')]",168,152,0.9047619047619048,342,152,0.4444444444444444,0.5960784313725489,168,119,0.7083333333333334
84,"[('high_protein', 'HasProteinLevel'), ('dessert', 'isForMealType')]",61,57,0.9344262295081968,342,57,0.16666666666666666,0.28287841191067,61,48,0.7868852459016393
85,"[('high_protein', 'HasProteinLevel'), ('starter', 'isForMealType')]",238,197,0.8312236286919831,342,197,0.5760233918128655,0.6804835924006909,238,175,0.7352941176470589
86,"[('high_protein', 'HasProteinLevel'), ('brunch', 'isForMealType')]",213,187,0.8779342723004695,342,187,0.5467836257309941,0.6738738738738739,213,163,0.7652582159624414
87,"[('high_protein', 'HasProteinLevel'), ('drink', 'isForMealType')]",9,9,1.0,342,9,0.02631578947368421,0.05128205128205127,9,6,0.6666666666666666
88,"[('low_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType')]",1177,342,0.2905692438402719,342,342,1.0,0.4502962475312706,1177,994,0.8445199660152931
89,"[('low_protein', 'HasProteinLevel'), ('vegan', 'hasDietType')]",1210,342,0.28287841191067,342,342,1.0,0.4410058027079304,1210,1041,0.8603305785123967
90,"[('low_protein', 'HasProteinLevel'), ('paleo', 'hasDietType')]",27,27,1.0,342,27,0.07894736842105263,0.14634146341463414,27,12,0.4444444444444444
91,"[('low_protein', 'HasProteinLevel'), ('standard', 'hasDietType')]",752,336,0.44680851063829785,342,336,0.9824561403508771,0.6142595978062158,752,617,0.8204787234042553
92,"[('medium_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType')]",453,311,0.6865342163355408,342,311,0.9093567251461988,0.7823899371069182,453,369,0.8145695364238411
93,"[('medium_protein', 'HasProteinLevel'), ('vegan', 'hasDietType')]",225,197,0.8755555555555555,342,197,0.5760233918128655,0.6948853615520282,225,173,0.7688888888888888
94,"[('medium_protein', 'HasProteinLevel'), ('paleo', 'hasDietType')]",63,60,0.9523809523809523,342,60,0.17543859649122806,0.29629629629629634,63,38,0.6031746031746031
95,"[('medium_protein', 'HasProteinLevel'), ('standard', 'hasDietType')]",362,265,0.7340720221606648,342,265,0.7748538011695907,0.7539118065433855,362,277,0.7651933701657458
96,"[('high_protein', 'HasProteinLevel'), ('vegetarian', 'hasDietType')]",264,219,0.8295454545454546,342,219,0.6403508771929824,0.7227722772277227,264,201,0.7613636363636364
97,"[('high_protein', 'HasProteinLevel'), ('vegan', 'hasDietType')]",129,116,0.8992248062015504,342,116,0.3391812865497076,0.49256900212314214,129,93,0.7209302325581395
98,"[('high_protein', 'HasProteinLevel'), ('paleo', 'hasDietType')]",317,258,0.8138801261829653,342,258,0.7543859649122807,0.7830045523520487,317,243,0.7665615141955836
99,"[('high_protein', 'HasProteinLevel'), ('standard', 'hasDietType')]",748,336,0.450402144772118,342,336,0.9824561403508771,0.6176470588235294,748,616,0.8235294117647058
100,"[('low_protein', 'HasProteinLevel'), ('global', 'isFromRegion')]",812,336,0.41379310344827586,342,336,0.9824561403508771,0.5823223570190641,812,665,0.8189655172413793
101,"[('low_protein', 'HasProteinLevel'), ('asia', 'isFromRegion')]",394,278,0.7055837563451777,342,278,0.8128654970760234,0.7554347826086956,394,298,0.7563451776649747
102,"[('low_protein', 'HasProteinLevel'), ('north_america', 'isFromRegion')]",956,336,0.3518324607329843,342,336,0.9824561403508771,0.518118735543562,956,803,0.8399581589958159
103,"[('low_protein', 'HasProteinLevel'), ('europe', 'isFromRegion')]",713,330,0.4628330995792426,342,330,0.9649122807017544,0.6255924170616114,713,577,0.8092566619915849
104,"[('low_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion')]",238,203,0.8529411764705882,342,203,0.5935672514619883,0.6999999999999998,238,176,0.7394957983193278
105,"[('low_protein', 'HasProteinLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",149,145,0.9731543624161074,342,145,0.4239766081871345,0.5906313645621181,149,118,0.7919463087248322
106,"[('low_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion')]",235,198,0.8425531914893617,342,198,0.5789473684210527,0.6863084922010398,235,166,0.7063829787234043
107,"[('low_protein', 'HasProteinLevel'), ('africa', 'isFromRegion')]",168,155,0.9226190476190477,342,155,0.45321637426900585,0.607843137254902,168,122,0.7261904761904762
108,"[('medium_protein', 'HasProteinLevel'), ('global', 'isFromRegion')]",210,191,0.9095238095238095,342,191,0.5584795321637427,0.6920289855072463,210,159,0.7571428571428571
109,"[('medium_protein', 'HasProteinLevel'), ('asia', 'isFromRegion')]",171,149,0.8713450292397661,342,149,0.43567251461988304,0.580896686159844,171,128,0.7485380116959064
110,"[('medium_protein', 'HasProteinLevel'), ('north_america', 'isFromRegion')]",323,259,0.8043478260869565,342,259,0.7573099415204678,0.7801204819277109,323,257,0.7956656346749226
111,"[('medium_protein', 'HasProteinLevel'), ('europe', 'isFromRegion')]",239,203,0.8493723849372385,342,203,0.5935672514619883,0.6987951807228915,239,178,0.7447698744769874
112,"[('medium_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion')]",97,95,0.979381443298969,342,95,0.2777777777777778,0.43280182232346237,97,66,0.6804123711340206
113,"[('medium_protein', 'HasProteinLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",71,68,0.9577464788732394,342,68,0.19883040935672514,0.3292978208232445,71,48,0.676056338028169
114,"[('medium_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion')]",91,86,0.945054945054945,342,86,0.25146198830409355,0.39722863741339487,91,65,0.7142857142857143
115,"[('medium_protein', 'HasProteinLevel'), ('africa', 'isFromRegion')]",95,92,0.968421052631579,342,92,0.26900584795321636,0.42105263157894735,95,62,0.6526315789473685
116,"[('high_protein', 'HasProteinLevel'), ('global', 'isFromRegion')]",238,208,0.8776371308016878,342,208,0.6081871345029239,0.7184801381692574,238,182,0.7647058823529411
117,"[('high_protein', 'HasProteinLevel'), ('asia', 'isFromRegion')]",234,200,0.8547008547008547,342,200,0.5847953216374269,0.6944444444444444,234,173,0.7393162393162394
118,"[('high_protein', 'HasProteinLevel'), ('north_america', 'isFromRegion')]",441,309,0.7006802721088435,342,309,0.9035087719298246,0.7892720306513411,441,358,0.8117913832199547
119,"[('high_protein', 'HasProteinLevel'), ('europe', 'isFromRegion')]",321,256,0.7975077881619937,342,256,0.7485380116959064,0.7722473604826544,321,249,0.7757009345794392
120,"[('high_protein', 'HasProteinLevel'), ('middle_east', 'isFromRegion')]",152,137,0.9013157894736842,342,137,0.40058479532163743,0.5546558704453441,152,107,0.7039473684210527
121,"[('high_protein', 'HasProteinLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",121,116,0.9586776859504132,342,116,0.3391812865497076,0.5010799136069115,121,91,0.7520661157024794
122,"[('high_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion')]",150,135,0.9,342,135,0.39473684210526316,0.548780487804878,150,111,0.74
123,"[('high_protein', 'HasProteinLevel'), ('africa', 'isFromRegion')]",135,125,0.9259259259259259,342,125,0.3654970760233918,0.5241090146750523,135,99,0.7333333333333333
124,"[('low_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook')]",794,335,0.42191435768261965,342,335,0.97953216374269,0.5897887323943662,794,664,0.836272040302267
125,"[('low_protein', 'HasProteinLevel'), ('less_than_15_mins', 'needTimeToCook')]",645,328,0.5085271317829457,342,328,0.9590643274853801,0.6646403242147924,645,521,0.8077519379844961
126,"[('low_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook')]",821,334,0.40682095006090135,342,334,0.9766081871345029,0.5743766122098022,821,677,0.8246041412911084
127,"[('low_protein', 'HasProteinLevel'), ('less_than_6_hours', 'needTimeToCook')]",338,262,0.7751479289940828,342,262,0.7660818713450293,0.7705882352941177,338,260,0.7692307692307693
128,"[('low_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook')]",733,331,0.451568894952251,342,331,0.9678362573099415,0.6158139534883721,733,587,0.800818553888131
129,"[('low_protein', 'HasProteinLevel'), ('more_than_6_hours', 'needTimeToCook')]",334,276,0.8263473053892215,342,276,0.8070175438596491,0.8165680473372781,334,273,0.8173652694610778
130,"[('medium_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook')]",323,246,0.7616099071207431,342,246,0.7192982456140351,0.7398496240601505,323,240,0.7430340557275542
131,"[('medium_protein', 'HasProteinLevel'), ('less_than_15_mins', 'needTimeToCook')]",195,178,0.9128205128205128,342,178,0.52046783625731,0.6629422718808193,195,138,0.7076923076923077
132,"[('medium_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook')]",241,212,0.8796680497925311,342,212,0.6198830409356725,0.7272727272727273,241,187,0.7759336099585062
133,"[('medium_protein', 'HasProteinLevel'), ('less_than_6_hours', 'needTimeToCook')]",125,119,0.9596774193548387,342,119,0.347953216374269,0.5107296137339057,125,88,0.704
134,"[('medium_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook')]",287,225,0.7839721254355401,342,225,0.6578947368421053,0.7154213036565978,287,210,0.7317073170731707
135,"[('medium_protein', 'HasProteinLevel'), ('more_than_6_hours', 'needTimeToCook')]",126,116,0.9206349206349206,342,116,0.3391812865497076,0.49572649572649574,126,88,0.6984126984126984
136,"[('high_protein', 'HasProteinLevel'), ('less_than_60_mins', 'needTimeToCook')]",384,283,0.7369791666666666,342,283,0.827485380116959,0.7796143250688705,384,300,0.78125
137,"[('high_protein', 'HasProteinLevel'), ('less_than_15_mins', 'needTimeToCook')]",212,181,0.8537735849056604,342,181,0.5292397660818714,0.6534296028880867,212,156,0.7358490566037735
138,"[('high_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook')]",361,291,0.8060941828254847,342,291,0.8508771929824561,0.8278805120910385,361,298,0.8254847645429363
139,"[('high_protein', 'HasProteinLevel'), ('less_than_6_hours', 'needTimeToCook')]",188,171,0.9095744680851063,342,171,0.5,0.6452830188679245,188,143,0.7606382978723404
140,"[('high_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook')]",419,302,0.720763723150358,342,302,0.8830409356725146,0.7936925098554535,419,337,0.8042959427207638
141,"[('high_protein', 'HasProteinLevel'), ('more_than_6_hours', 'needTimeToCook')]",228,206,0.9035087719298246,342,206,0.6023391812865497,0.7228070175438597,228,172,0.7543859649122807
142,"[('low_protein', 'HasProteinLevel'), ('salt_product', 'contains')]",3665,340,0.0927947598253275,342,340,0.9941520467836257,0.16974538192710933,3665,2840,0.7748976807639836
143,"[('low_protein', 'HasProteinLevel'), ('garlic_clove', 'contains')]",3665,322,0.08788209606986899,342,322,0.9415204678362573,0.16075886170743883,3665,2652,0.7236016371077763
144,"[('low_protein', 'HasProteinLevel'), ('water_(eurofir)', 'contains')]",3665,337,0.09197598253275109,342,337,0.9853801169590644,0.16824762855716427,3665,3099,0.8455661664392906
145,"[('low_protein', 'HasProteinLevel'), ('sugar', 'contains')]",3665,339,0.09252183406113537,342,339,0.9912280701754386,0.1692461308037943,3665,3235,0.8826739427012278
146,"[('low_protein', 'HasProteinLevel'), ('flour', 'contains')]",3665,338,0.09224890829694324,342,338,0.9883040935672515,0.1687468796804793,3665,3104,0.8469304229195088
147,"[('low_protein', 'HasProteinLevel'), ('chicken_egg', 'contains')]",3665,318,0.08679039301310043,342,318,0.9298245614035088,0.1587618572141787,3665,2754,0.7514324693042292
148,"[('low_protein', 'HasProteinLevel'), ('olive_oil', 'contains')]",3665,326,0.08897379912663755,342,326,0.9532163742690059,0.16275586620069896,3665,2858,0.7798090040927694
149,"[('low_protein', 'HasProteinLevel'), ('butter', 'contains')]",3665,336,0.09170305676855896,342,336,0.9824561403508771,0.16774837743384924,3665,3101,0.8461118690313779
150,"[('low_protein', 'HasProteinLevel'), ('onion', 'contains')]",3665,297,0.0810589519650655,342,297,0.868421052631579,0.14827758362456317,3665,2810,0.7667121418826739
151,"[('low_protein', 'HasProteinLevel'), ('black_pepper_(ground)', 'contains')]",3665,255,0.06959606986899564,342,255,0.7456140350877193,0.127309036445332,3665,2951,0.8051841746248295
152,"[('low_protein', 'HasProteinLevel'), ('lemon_juice', 'contains')]",3665,285,0.07778384279475982,342,285,0.8333333333333334,0.14228657014478283,3665,3115,0.849931787175989
153,"[('low_protein', 'HasProteinLevel'), ('milk', 'contains')]",3665,290,0.07914847161572053,342,290,0.847953216374269,0.14478282576135795,3665,3008,0.8207366984993179
154,"[('low_protein', 'HasProteinLevel'), ('brown_sugar', 'contains')]",3665,312,0.0851528384279476,342,312,0.9122807017543859,0.15576635047428858,3665,3188,0.869849931787176
