Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
20,"[('medium_cholesterol', 'HasCholesterolLevel')]",1511,1480,0.9801324503311258,1491,1480,0.9926224010731053,0.9863378873708762,1511,1496,0.9900727994705493
21,"[('high_cholesterol', 'HasCholesterolLevel')]",1528,1479,0.9685658153241651,1491,1479,0.9919517102615694,0.9801192842942347,1528,1502,0.9829842931937173
22,"[('low_calorie', 'HasCalorieLevel')]",3928,1491,0.37977585328578706,1491,1491,1.0,0.5504892006645744,3928,3898,0.9923625254582484
23,"[('medium_calorie', 'HasCalorieLevel')]",2349,1491,0.6347381864623244,1491,1491,1.0,0.7765625,2349,2299,0.9787143465304385
24,"[('high_calorie', 'HasCalorieLevel')]",477,476,1.0,1491,476,0.3192488262910798,0.48398576512455516,477,462,0.9685534591194969
25,"[('breakfast', 'isForMealType')]",552,552,1.0,1491,552,0.3702213279678068,0.540381791483113,552,533,0.9655797101449275
26,"[('lunch', 'isForMealType')]",1014,1014,1.0,1491,1014,0.6800804828973843,0.8095808383233533,1014,1006,0.9921104536489151
27,"[('dinner', 'isForMealType')]",958,957,1.0,1491,957,0.641851106639839,0.7818627450980391,958,945,0.9864300626304802
28,"[('snack', 'isForMealType')]",839,838,1.0,1491,838,0.5620389000670691,0.7196221554315158,839,834,0.9940405244338498
29,"[('dessert', 'isForMealType')]",1019,1019,1.0,1491,1019,0.6834339369550637,0.8119521912350598,1019,987,0.9685966633954858
30,"[('starter', 'isForMealType')]",1147,1146,1.0,1491,1146,0.7686116700201208,0.8691695108077362,1147,1137,0.99128160418483
31,"[('brunch', 'isForMealType')]",774,774,1.0,1491,774,0.5191146881287726,0.6834437086092714,774,769,0.9935400516795866
32,"[('drink', 'isForMealType')]",451,451,1.0,1491,451,0.3024815560026828,0.4644696189495366,451,423,0.9379157427937915
33,"[('vegetarian', 'hasDietType')]",1894,1491,0.7872228088701162,1491,1491,1.0,0.8809453471196456,1894,1880,0.9926082365364308
34,"[('vegan', 'hasDietType')]",1564,1483,0.9488163787587972,1491,1483,0.994634473507713,0.971185330713818,1564,1540,0.9846547314578005
35,"[('paleo', 'hasDietType')]",407,407,1.0,1491,407,0.27297116029510393,0.42887249736564803,407,374,0.918918918918919
36,"[('standard', 'hasDietType')]",1862,1491,0.8020441097364174,1491,1491,1.0,0.8901492537313433,1862,1851,0.994092373791622
37,"[('global', 'isFromRegion')]",1260,1259,1.0,1491,1259,0.8443997317236754,0.9156363636363636,1260,1255,0.996031746031746
38,"[('asia', 'isFromRegion')]",799,798,0.9987484355444305,1491,798,0.5352112676056338,0.696943231441048,799,781,0.9774718397997497
39,"[('north_america', 'isFromRegion')]",1720,1491,0.8678696158323632,1491,1491,1.0,0.9292614521657838,1720,1712,0.9953488372093023
40,"[('europe', 'isFromRegion')]",1273,1273,1.0,1491,1273,0.8537894030851777,0.9211287988422576,1273,1267,0.99528672427337
41,"[('middle_east', 'isFromRegion')]",487,487,1.0,1491,487,0.3266264252179745,0.49241658240647124,487,478,0.9815195071868583
42,"[('latin_america_and_caribbean', 'isFromRegion')]",341,341,1.0,1491,341,0.22870556673373574,0.3722707423580786,341,337,0.9882697947214076
43,"[('oceania', 'isFromRegion')]",476,476,1.0,1491,476,0.3192488262910798,0.48398576512455516,476,473,0.9936974789915967
44,"[('africa', 'isFromRegion')]",398,398,1.0,1491,398,0.266934942991281,0.4213869772366331,398,387,0.9723618090452262
45,"[('less_than_60_mins', 'needTimeToCook')]",1501,1489,0.9920053297801465,1491,1489,0.9986586183769283,0.9953208556149734,1501,1497,0.9973351099267155
46,"[('less_than_15_mins', 'needTimeToCook')]",1052,1052,1.0,1491,1052,0.7055667337357479,0.8273692489186001,1052,1045,0.9933460076045627
47,"[('less_than_30_mins', 'needTimeToCook')]",1423,1420,0.9978917779339423,1491,1420,0.9523809523809523,0.9746053534660261,1423,1418,0.9964862965565706
48,"[('less_than_6_hours', 'needTimeToCook')]",651,650,1.0,1491,650,0.43594902749832326,0.6071929005137786,651,649,0.9969278033794163
49,"[('less_than_4_hours', 'needTimeToCook')]",1439,1439,1.0,1491,1439,0.9651240778001341,0.9822525597269623,1439,1430,0.9937456567060459
50,"[('more_than_6_hours', 'needTimeToCook')]",688,688,1.0,1491,688,0.4614352783366868,0.6314823313446535,688,683,0.9927325581395349
51,"[('salt_product', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6719,0.9948178856973645
52,"[('garlic_clove', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6682,0.9893396505774356
53,"[('water_(eurofir)', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6739,0.9977790938702991
54,"[('sugar', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6723,0.9954101273319514
55,"[('flour', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6716,0.9943737044714244
56,"[('chicken_egg', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6657,0.9856381403612674
57,"[('olive_oil', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6683,0.9894877109860823
58,"[('butter', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6673,0.988007106899615
59,"[('onion', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6677,0.988599348534202
60,"[('black_pepper_(ground)', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6718,0.9946698252887178
61,"[('lemon_juice', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6742,0.9982232750962393
62,"[('milk', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6674,0.9881551673082618
63,"[('brown_sugar', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6714,0.9940775836541309
64,"[('tomato', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6714,0.9940775836541309
65,"[('pepper', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6707,0.9930411607936038
66,"[('baking_powder', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6696,0.9914124962984898
67,"[('cinnamon', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6714,0.9940775836541309
68,"[('red_onion', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6732,0.996742671009772
69,"[('honey', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6720,0.9949659461060113
70,"[('cumin_seed', 'contains')]",6754,1491,0.22088888888888888,1491,1491,1.0,0.36184929013469236,6754,6674,0.9881551673082618
